file_id	chr1	chr2	chr3	chr4	chr5	chr6	chr7	chr8	chr9	chr10	chr11	chr12	chr13	chr14	chr15	chr16	chr17	chr18	chr19	chr20	chr21	chr22
72fe9c32-ea4b-40ba-a7a8-a974af0cfdc2	unknown	-1	unknown	1	1	unknown	1	-1	-1	-1	unknown	0	0	-1	1	unknown	unknown	1	-1	unknown	1	-1
d973aee6-29e3-47b2-90bf-422b4559e9e3	unknown	0	0	0	0	unknown	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	0
f0b74e60-3929-420b-9791-b5ba4bc53fd5	0	-1	0	0	unknown	unknown	-1	0	unknown	-1	unknown	-1	0	-1	-1	-1	0	unknown	-1	0	-1	-1
a0812d5d-9e73-4af0-ad5f-b66ae3ea14e9	unknown	0	0	0	0	0	0	0	-1	-1	0	0	0	0	0	unknown	0	0	0	0	0	0
88648951-f6db-4373-9b0e-a99f2d096c03	0	0	0	0	0	unknown	1	unknown	-1	0	unknown	0	1	0	0	0	0	1	0	1	0	0
3b009756-3f43-4725-ad8b-fb66707832ba	0	0	unknown	0	unknown	unknown	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0
16fe0e77-e6fe-4aee-89df-fab1042fcb39	unknown	0	-1	0	0	unknown	unknown	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0
8429f92d-c983-4aba-962d-9d4c0ea4661a	unknown	-1	-1	unknown	0	0	0	unknown	unknown	-1	unknown	unknown	1	0	0	0	0	0	0	0	0	0
d4f7491c-0d3f-4958-93f0-a33f3a002480	0	0	0	1	unknown	unknown	unknown	1	unknown	0	unknown	unknown	unknown	0	unknown	0	0	0	0	0	0	unknown
76e2bf99-a3f7-4def-8f09-1f09cf0214b7	1	0	unknown	0	0	0	0	0	0	0	unknown	0	0	0	0	0	unknown	unknown	unknown	0	0	unknown
ee30a196-911b-47e6-aac0-2c998017741a	unknown	1	1	0	0	unknown	1	0	0	0	unknown	0	0	0	1	0	unknown	0	0	unknown	0	1
431a69eb-432d-4bc4-af57-c1fef42622ef	0	0	unknown	0	0	unknown	0	unknown	unknown	-1	unknown	0	0	0	unknown	unknown	unknown	0	unknown	0	0	0
ad1d0b50-9a9c-4dca-9b51-e94e003162e8	unknown	1	1	-1	unknown	-1	1	1	-1	-1	-1	unknown	-1	unknown	1	unknown	-1	-1	-1	1	unknown	-1
d7755fae-bcff-4df5-bdd9-2d39cfff736c	unknown	0	0	-1	unknown	0	0	1	-1	-1	unknown	1	1	-1	1	0	1	-1	unknown	1	1	-1
25b4b19e-10cb-4546-97fe-af05327bc6a7	unknown	1	-1	unknown	1	unknown	1	0	-1	-1	unknown	unknown	0	1	unknown	unknown	unknown	0	1	1	-1	1
785a0a99-b0f6-438f-a600-3a7d1fed42cb	unknown	0	0	0	0	1	0	0	0	-1	unknown	0	0	0	0	unknown	0	0	0	0	0	0
290a9303-a39b-47ff-aef2-0737b6378f6b	unknown	-1	unknown	0	unknown	unknown	0	unknown	-1	unknown	0	unknown	0	0	unknown	0	0	-1	0	0	0	0
067c46d1-6e3f-4620-b3f3-b32fdc96ad31	unknown	0	unknown	0	0	0	0	unknown	-1	0	0	unknown	0	-1	0	0	-1	-1	0	0	0	0
541ca05b-c961-4917-a52d-f6e2ea207c33	0	0	0	0	0	-1	1	unknown	0	0	0	unknown	0	0	0	0	0	0	0	1	0	0
567f32d1-9690-4610-bd98-19a7b2e59a46	0	0	-1	0	unknown	-1	unknown	0	unknown	-1	0	unknown	0	-1	-1	0	unknown	0	0	0	0	0
bbac8b2a-01b5-483a-b5db-52802473a7dd	0	unknown	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
920823ba-9cc2-4ce9-a3f2-5a17ed3f7df4	-1	0	unknown	unknown	unknown	0	0	0	unknown	-1	unknown	0	-1	0	0	0	unknown	0	unknown	unknown	1	1
63a8a125-901d-4de8-ab5a-5e4cc88a2317	unknown	-1	-1	unknown	0	unknown	1	unknown	-1	-1	0	-1	1	-1	unknown	0	0	-1	0	0	0	0
ddf9c186-e1d1-40eb-92c8-4bb39835d29d	unknown	0	0	0	0	unknown	1	unknown	-1	unknown	unknown	0	0	0	0	unknown	unknown	0	unknown	unknown	unknown	0
a58a58df-a0f5-4d2c-9f79-126676b64ed2	unknown	1	unknown	unknown	unknown	unknown	unknown	1	-1	-1	0	unknown	0	-1	1	unknown	-1	0	1	1	0	unknown
a9777c9e-49b3-4b72-b74e-754db0d47789	0	1	0	unknown	unknown	-1	1	0	-1	unknown	0	1	unknown	-1	0	unknown	0	-1	0	1	1	unknown
89d15ad3-934c-40d0-b1b6-27f75c276f8d	1	unknown	unknown	0	unknown	unknown	1	1	unknown	unknown	unknown	0	1	-1	1	0	unknown	-1	-1	1	1	unknown
01bd74a1-6363-4c48-aa82-c8fcfa1984d1	unknown	1	0	0	unknown	unknown	1	1	unknown	unknown	1	0	unknown	0	1	0	1	0	1	1	1	1
c3a6bc38-94db-4a59-9388-b1029c879894	unknown	0	unknown	0	unknown	unknown	unknown	0	unknown	-1	unknown	0	-1	unknown	0	0	unknown	0	0	0	0	0
1784453d-1ec9-4e16-9d82-8c02c9f9ed07	unknown	0	1	0	0	unknown	0	0	0	0	0	0	unknown	0	0	0	0	0	0	0	0	0
13ca1eb2-96f0-4cf6-aa75-30e86efcb949	0	0	0	0	unknown	0	0	0	-1	-1	unknown	0	0	0	0	-1	0	0	0	0	0	0
6073067d-a4e7-490d-94c8-bc9b53a290d9	0	0	unknown	0	unknown	unknown	0	0	-1	unknown	unknown	unknown	1	-1	0	unknown	unknown	0	0	0	-1	0
ba6fb844-803a-4920-9144-24d75e65ac1e	unknown	unknown	-1	0	0	unknown	1	1	-1	-1	0	0	-1	1	0	-1	unknown	-1	0	1	0	-1
bfb43c53-babd-4c6d-b880-235d00c200c8	0	0	unknown	1	-1	unknown	1	0	-1	0	-1	0	-1	-1	unknown	0	unknown	-1	-1	unknown	0	1
79cc8b8b-3815-4a4b-ad8c-24523c8cf339	unknown	0	0	unknown	unknown	0	0	0	-1	-1	unknown	0	-1	0	0	0	0	0	0	0	0	-1
e4ed4856-e545-4e4c-8fc8-7bc3a8b077d1	0	0	0	0	-1	unknown	0	unknown	unknown	unknown	0	unknown	0	0	0	0	0	0	0	0	0	0
d8ee862f-b307-45d7-9aca-3fd368277572	0	0	0	0	0	unknown	-1	unknown	unknown	-1	-1	unknown	1	-1	-1	unknown	unknown	0	0	1	1	0
34904f3a-fe87-4267-b3f3-a315ce2afe99	unknown	unknown	unknown	-1	-1	-1	0	unknown	-1	-1	unknown	-1	-1	-1	-1	-1	-1	0	unknown	unknown	-1	1
02989875-dbda-41e6-b0be-bfed53289d44	unknown	1	0	0	0	0	1	0	0	0	0	0	1	0	unknown	0	0	0	0	0	-1	1
adae8b5b-2050-49fd-8f3a-81e8ecdf9011	0	unknown	0	-1	unknown	unknown	1	unknown	-1	unknown	0	unknown	-1	0	unknown	unknown	unknown	-1	-1	unknown	0	1
83cc4314-6e23-4fd1-94b3-99ce2a9181e4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
4cf0c1ea-9460-4d7b-b0c5-e5ca33777817	unknown	1	unknown	unknown	unknown	unknown	1	0	-1	-1	unknown	unknown	1	1	1	1	unknown	0	0	1	1	1
73237fdb-764e-42bd-a278-5b63c1ba8db1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3a402eec-8e87-44fb-871c-e91b3900b3a9	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
6af8c5ea-7539-4fb0-9d59-8ad728f0aa3a	unknown	0	0	0	0	unknown	0	0	0	0	0	0	0	0	1	1	unknown	0	0	1	1	0
e1bd5616-6f28-4cfc-bbdf-d8b1ef20a3e8	0	-1	0	0	0	unknown	0	unknown	unknown	0	0	0	unknown	0	0	0	unknown	0	0	0	0	-1
8e0dea25-75ff-4764-b105-3d1296a97efa	unknown	1	0	-1	unknown	unknown	1	1	-1	-1	-1	unknown	1	-1	unknown	0	1	-1	unknown	1	0	unknown
7ac0522c-ae3b-49ce-b3fd-2e618985e21d	unknown	0	0	0	1	0	1	unknown	0	0	unknown	0	1	1	unknown	0	unknown	unknown	1	1	0	1
d70ef396-4290-4a2e-8564-39242058fe00	unknown	0	0	0	0	unknown	1	1	0	unknown	-1	unknown	1	-1	unknown	-1	0	0	0	0	0	0
8918bbfd-a481-4007-9546-61bdf4345fcd	unknown	0	1	0	unknown	unknown	unknown	0	0	-1	unknown	0	unknown	0	0	-1	unknown	-1	unknown	0	0	unknown
4d6f1996-5e86-4118-9b15-be129b5e7a2c	unknown	0	unknown	1	1	-1	1	0	unknown	-1	-1	0	-1	0	0	unknown	unknown	unknown	0	1	unknown	1
02b70d85-efd9-4585-b86f-20b3d58e15ad	unknown	0	0	0	1	unknown	unknown	unknown	0	0	0	0	0	0	0	0	unknown	0	0	0	0	0
73ce4f30-36a1-4287-a30b-0d61dbca4a13	unknown	unknown	unknown	unknown	1	unknown	unknown	unknown	unknown	-1	-1	unknown	-1	unknown	unknown	unknown	unknown	unknown	unknown	1	unknown	1
4fb44b93-a91f-4e82-a1a5-b65c9f39b27e	unknown	-1	0	0	0	unknown	1	0	-1	-1	0	-1	0	-1	-1	-1	0	-1	0	0	-1	0
07246598-3826-4795-a262-27bc8dad8336	unknown	unknown	unknown	-1	-1	-1	unknown	1	-1	-1	unknown	-1	1	0	unknown	unknown	-1	-1	unknown	1	0	0
f8f81e74-c0d2-4234-bdbc-9e3a322ffee9	unknown	0	unknown	0	unknown	-1	0	0	-1	-1	unknown	unknown	0	-1	0	-1	-1	-1	-1	0	0	0
4da90037-e1bd-40cb-b229-6db5d1ead7ca	0	unknown	0	0	1	unknown	0	0	-1	-1	unknown	1	0	0	0	0	unknown	0	0	unknown	0	0
0187a3f7-204c-4f36-9f1d-d46d76bb96a4	unknown	0	0	0	0	unknown	0	unknown	0	0	0	0	0	0	0	0	unknown	0	0	unknown	0	0
5e8d27c4-800b-4f42-9334-b9cfc7e1fcdb	unknown	0	0	0	0	0	unknown	0	unknown	unknown	unknown	unknown	-1	unknown	0	0	0	unknown	0	0	0	0
e745f193-c54d-4d83-8bcc-384bc3ecd517	unknown	0	unknown	0	0	unknown	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0
16328c4e-1236-4e3b-8026-27742cef6dc2	0	0	unknown	0	0	0	unknown	0	1	0	0	0	0	0	0	0	0	0	0	1	-1	0
7cb5c35e-0faf-482f-ae02-1a088e995d61	0	0	1	0	0	0	unknown	0	0	unknown	0	0	0	0	0	unknown	0	0	0	0	0	0
617ee94f-965c-4854-b08a-f534a4669165	unknown	0	1	unknown	0	-1	1	0	-1	-1	-1	0	unknown	0	1	-1	0	-1	unknown	1	1	0
f87e9ccc-127d-4393-b079-26ae2f1bf229	0	1	0	0	0	0	1	1	unknown	unknown	0	1	1	0	-1	1	0	-1	1	0	0	0
2fd53120-2aed-4d9e-bcc0-2f93a4935577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8653cec8-293d-41b4-bd30-51d8c4f3df48	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
8bc2bb63-9405-43ec-baba-941021b38749	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
ea8bf507-10d7-4215-ae81-3d39699fd971	0	-1	0	0	0	unknown	0	unknown	-1	unknown	-1	0	0	0	unknown	unknown	unknown	-1	0	-1	0	1
d30a0a4f-c560-4c21-9015-3b77b8b04558	0	0	0	0	0	0	unknown	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	1
6d1a8ac9-5693-4897-98d8-ba992b29ddfa	unknown	0	0	0	0	unknown	1	1	unknown	-1	unknown	unknown	1	1	1	1	1	1	0	1	1	0
91b1d39f-abff-4c26-a33b-ecd00c742c39	unknown	0	unknown	0	unknown	0	1	0	-1	0	unknown	0	-1	0	0	0	0	unknown	0	0	0	0
c68ef267-b6cc-49dc-8dd5-64a0d57c5905	0	0	0	0	0	unknown	unknown	0	0	unknown	0	0	0	0	unknown	0	0	0	0	1	-1	unknown
5ca07e5d-2f84-4e31-b9e1-3e8428f57941	0	0	unknown	0	0	unknown	unknown	0	unknown	0	0	0	0	0	0	0	unknown	1	0	0	0	0
4c1c52d9-470f-4703-a131-0f6dc1a8e2e8	0	0	0	0	0	unknown	1	1	0	-1	0	0	1	0	0	0	0	0	0	0	0	0
df62d617-9b41-470a-89cd-b1a61085e4c4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
2a4777df-4673-4980-9c75-c4660dc3c366	1	unknown	unknown	0	-1	unknown	1	unknown	-1	unknown	unknown	-1	1	1	0	0	unknown	1	0	unknown	0	-1
7fdab1e4-94e6-43d9-8c65-8f1dfab6b61d	unknown	0	0	0	0	unknown	1	0	unknown	0	unknown	0	0	0	0	0	0	0	0	0	0	0
2aac8d2f-8053-45c8-b8c4-e98c2d18c4ab	-1	1	1	1	unknown	-1	1	1	-1	-1	0	1	0	unknown	0	1	0	0	-1	1	1	1
baac77d5-c30d-4b92-b96f-3849574470da	1	1	1	-1	1	0	1	0	1	0	-1	unknown	0	-1	-1	unknown	unknown	-1	1	1	1	1
9a2ce9e7-eea9-4be9-bf68-7fc100c6dcc7	0	0	0	unknown	unknown	-1	unknown	0	-1	-1	-1	-1	0	-1	0	unknown	-1	-1	0	unknown	0	1
5708a3d3-11af-4269-8553-8c1d3aa01cf7	unknown	0	0	unknown	0	unknown	0	0	unknown	0	0	0	0	0	0	0	1	1	0	1	unknown	0
d8b26958-2e26-4cb6-8e88-070791852f68	unknown	0	0	unknown	unknown	unknown	unknown	unknown	0	unknown	unknown	0	0	-1	0	0	unknown	0	0	0	unknown	0
ac055332-b1e9-47a8-b2a0-4d6d1f676ff9	unknown	unknown	unknown	unknown	unknown	unknown	1	1	unknown	unknown	unknown	unknown	0	0	unknown	0	0	unknown	1	unknown	0	1
70a00871-f9f4-4bba-b5a2-1f03073565b4	1	0	unknown	unknown	unknown	unknown	1	1	0	unknown	unknown	unknown	0	unknown	unknown	unknown	unknown	-1	1	1	1	1
16b286f9-a26e-4ee7-9357-3b56aa8a0f85	0	0	0	0	0	0	unknown	unknown	-1	0	0	0	1	0	1	unknown	unknown	0	1	0	0	0
74f16d9f-b00e-454b-8436-0d2927dfd824	unknown	0	0	-1	-1	unknown	0	-1	0	-1	unknown	0	0	0	0	0	0	0	unknown	0	0	-1
32679ea8-0443-4098-bda3-04a6fe8c9c36	unknown	0	0	0	0	unknown	0	unknown	unknown	0	unknown	0	0	0	0	0	0	0	0	0	0	0
b7c3cd47-f550-42ae-9e1d-ed56999eb8cd	1	0	unknown	1	unknown	1	1	1	-1	0	unknown	1	1	1	1	0	unknown	0	1	1	-1	1
1c8f71bf-7749-4572-848f-2d9786608e53	unknown	unknown	1	unknown	-1	unknown	unknown	unknown	-1	-1	unknown	0	0	-1	0	-1	-1	-1	-1	0	0	0
d5504ef7-f015-42b2-9ab0-2e7474e603f9	0	0	0	0	unknown	unknown	0	0	unknown	unknown	0	unknown	1	0	unknown	-1	0	-1	0	0	0	0
f2d3fc85-2300-4b6a-9d81-f07107b135d4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
e0265332-e9ce-4b87-b950-68154e33456a	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0	0	unknown	0	0	0	0	1
02e2e5f8-7416-4838-adf5-02d5dfa955b0	0	0	0	0	0	0	1	1	unknown	-1	unknown	0	1	-1	unknown	0	0	0	0	1	0	0
07740e64-d8d9-4259-8b18-e928def842ff	unknown	unknown	0	unknown	1	unknown	1	unknown	-1	unknown	unknown	-1	-1	-1	unknown	0	unknown	0	0	unknown	unknown	1
de3f9037-83ea-4d4f-9d1c-f791f9b10945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d9f6304e-7501-4774-aba5-35dfb342d233	unknown	0	unknown	0	0	0	unknown	0	-1	0	unknown	0	1	0	0	0	0	0	0	0	unknown	0
f98d0309-4192-400e-aecb-64570f5ab827	unknown	0	0	0	0	0	unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8e17d15e-bc3b-456e-8cc3-767b69a9ebb0	1	0	0	0	unknown	0	unknown	unknown	0	0	unknown	0	0	0	0	0	unknown	0	0	0	0	0
533a22eb-c5e0-41e8-88e8-f4f90945adef	0	0	0	0	0	0	unknown	unknown	0	0	0	0	0	0	unknown	0	0	0	0	0	0	0
31fe30f9-cc2e-45ff-b6c1-01ccd441c009	unknown	unknown	0	0	unknown	unknown	unknown	1	-1	-1	unknown	0	1	1	1	1	0	-1	1	1	0	unknown
685b14e0-6afc-4825-bc3e-72a3f815393e	unknown	0	0	0	0	unknown	1	1	-1	-1	0	0	-1	0	0	unknown	0	0	0	0	0	0
a7964b45-0a26-49f8-972f-2e203bd69f24	0	-1	0	1	0	0	unknown	0	-1	-1	0	0	-1	-1	0	unknown	0	-1	0	0	unknown	0
ba824987-a975-4cab-bc4a-4f379f0bdf0d	0	0	unknown	-1	unknown	0	0	0	-1	unknown	0	0	0	0	0	unknown	0	0	0	0	0	0
d65d62bd-9b05-4ca9-9350-7cfb84003b68	0	0	unknown	0	0	0	0	0	unknown	-1	0	0	0	0	0	0	0	0	unknown	0	0	0
41820e06-5fb7-4892-b046-5581230bed2f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e161833e-591d-4ac0-8a26-c9872a4c18bf	unknown	0	unknown	0	unknown	unknown	0	0	-1	0	unknown	unknown	0	0	0	0	unknown	unknown	unknown	0	0	0
68d56e23-cf45-4baf-a980-52746cce1690	unknown	1	1	unknown	unknown	unknown	1	unknown	unknown	-1	unknown	0	unknown	unknown	1	0	unknown	-1	unknown	1	-1	0
1d3f466d-9e32-4711-9940-7fa96d693c3c	unknown	0	0	0	0	unknown	unknown	unknown	unknown	0	-1	0	0	-1	unknown	unknown	unknown	0	0	0	-1	unknown
7b01aba9-3091-4b3c-8cfe-8e94a81a2ee4	1	0	unknown	1	0	unknown	1	unknown	-1	0	0	0	0	-1	unknown	unknown	0	-1	1	0	unknown	unknown
ea671501-4f4c-4f51-ae77-2e78da4b16c0	1	0	0	unknown	-1	-1	1	1	-1	-1	-1	-1	1	-1	0	unknown	-1	1	-1	1	1	0
3ce64421-1c95-4e4b-866c-6ef337b219ed	1	1	-1	-1	unknown	unknown	-1	unknown	-1	-1	-1	-1	-1	0	-1	0	-1	0	-1	1	-1	0
16697b4d-e9a5-40f1-aed3-d5ddc6253ff4	0	0	unknown	0	0	unknown	1	0	0	unknown	-1	0	unknown	0	0	0	0	0	0	0	-1	0
368a6c00-9e96-4b9f-8db7-06ad51ff7c64	0	-1	0	0	0	unknown	0	0	unknown	-1	0	0	1	0	0	0	unknown	0	0	0	-1	unknown
fc34cf22-4818-42ad-af01-7dad6a00efbd	unknown	-1	0	-1	0	-1	0	unknown	-1	-1	unknown	0	1	0	unknown	-1	-1	0	0	0	-1	0
dc3bd943-8c6f-4c0b-9dd5-69de26282b55	0	-1	unknown	0	-1	unknown	0	1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	1	0	1
428bcb5e-8596-43cf-b50d-85c28f784f5c	0	0	0	0	0	unknown	1	0	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0
6d41f707-e3a7-49e1-b2dc-b29a4498f7b3	0	0	0	0	unknown	0	0	0	unknown	-1	0	0	0	0	0	0	0	0	0	0	0	0
fc1b0b45-fa6a-4b4c-b8f7-62c34de3eaf7	unknown	0	0	0	0	unknown	1	1	unknown	-1	-1	0	0	0	0	unknown	0	0	0	unknown	0	0
305e9503-fe22-4f27-b942-491b06b65392	unknown	0	0	0	unknown	0	0	0	-1	-1	unknown	0	unknown	0	0	unknown	0	-1	0	0	0	0
8bf99619-eb4a-4fd1-9fa7-35f9637cae44	0	1	unknown	unknown	unknown	unknown	0	0	-1	-1	1	unknown	1	unknown	1	-1	unknown	0	1	1	unknown	0
69a20f2e-05de-454d-a6a5-58e8ef22c78b	0	0	0	0	unknown	unknown	unknown	0	0	0	0	unknown	0	0	0	0	0	0	0	unknown	0	0
adf2abe7-6608-4a3f-a058-6d9ebca81c68	unknown	0	unknown	-1	unknown	0	-1	1	-1	-1	-1	0	unknown	-1	-1	-1	unknown	0	unknown	0	-1	-1
3d2eb90b-36d7-4c3b-bfd7-f68e2dff4f19	0	unknown	-1	unknown	0	unknown	unknown	unknown	-1	-1	0	0	0	0	0	unknown	0	0	unknown	0	0	0
2bf24f9d-af41-46e9-a3cd-582490723584	unknown	0	1	unknown	0	unknown	0	0	unknown	0	0	0	unknown	0	0	0	unknown	0	0	unknown	1	unknown
e02d30a9-3be4-47d5-8d60-da755195c581	unknown	0	0	0	0	unknown	unknown	unknown	1	0	unknown	0	0	0	0	0	0	0	0	0	unknown	1
98a759ee-cdda-4a70-a495-f34c7ddaef09	0	0	0	0	unknown	0	0	unknown	0	-1	0	-1	-1	-1	0	0	-1	-1	unknown	0	0	-1
69a7bb2e-4629-4db4-8007-fcf25b7f9470	1	1	-1	0	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	unknown	0	-1	0	1	0
45d25468-cb6d-4051-b438-75624af81a50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unknown
60d523f8-46e1-499f-aaec-fe4d62cd02d5	unknown	-1	0	0	0	unknown	1	-1	unknown	-1	-1	0	1	0	0	0	-1	0	0	1	0	unknown
1f789ef3-5460-498c-909b-5b119bdd7c30	0	0	0	0	0	unknown	unknown	unknown	unknown	0	0	0	0	0	unknown	0	0	unknown	0	0	0	1
7a6550bc-befa-4a90-929b-23ec035731d4	0	0	0	-1	0	unknown	0	0	-1	0	0	-1	-1	0	0	0	unknown	-1	unknown	0	0	-1
82174632-40f9-4a93-b12e-5835e301a7a2	unknown	0	0	0	unknown	unknown	unknown	0	unknown	0	-1	0	0	0	0	0	0	unknown	0	1	0	unknown
1994d6ef-bd14-4bec-9ca9-9fed157e3483	0	0	0	0	0	unknown	unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
eebe5be1-65b1-4c44-8d68-9b53ac8b8fe0	1	0	1	unknown	1	unknown	1	unknown	0	0	unknown	1	-1	unknown	unknown	unknown	unknown	1	0	unknown	-1	0
53b395e0-d085-48de-a6f9-3e3ad9d62b68	0	0	0	0	0	0	1	0	-1	0	0	0	unknown	0	0	0	0	-1	0	1	0	0
96d2a29b-227c-4046-8a44-8998a8463919	unknown	0	0	0	-1	unknown	1	0	-1	unknown	-1	0	-1	-1	1	unknown	0	0	0	0	0	0
045f0e2f-25c8-4b30-9420-998ad6433da9	1	unknown	-1	0	1	-1	0	unknown	-1	-1	-1	-1	-1	-1	0	0	-1	0	-1	1	-1	0
a3846d2b-7b4a-4cee-847e-d577f52d312e	unknown	0	0	-1	0	unknown	1	1	unknown	-1	0	0	0	1	1	0	0	0	unknown	1	unknown	1
275864ee-f2c1-4516-9ae1-0199f433dab3	0	0	1	0	1	unknown	0	1	unknown	0	unknown	0	1	0	1	unknown	unknown	0	unknown	1	1	-1
41fedb74-4370-470c-9e3b-315dca3d9451	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	unknown	0	0	0	0	0
9c1ea487-4942-4f7e-84e1-f6b7de899d32	unknown	unknown	-1	0	-1	-1	0	unknown	-1	-1	unknown	-1	unknown	-1	-1	0	0	1	unknown	1	-1	0
601411d7-40d4-4cc3-9214-94280e96f0ff	unknown	-1	0	unknown	unknown	unknown	1	0	unknown	unknown	unknown	0	-1	-1	unknown	unknown	unknown	-1	-1	unknown	0	unknown
041ad9ae-3b82-4bd9-a72d-08109ff4f26f	0	0	0	unknown	unknown	0	0	unknown	0	unknown	0	0	0	0	0	0	0	0	0	unknown	0	0
451f8f39-b158-4ebc-9a74-88b5d4b937af	unknown	0	0	-1	0	0	1	0	unknown	-1	unknown	0	unknown	0	0	0	unknown	0	0	0	0	0
a875ca73-5c99-472a-a218-fa96ed6b8b56	unknown	0	0	0	0	unknown	0	unknown	-1	0	-1	0	0	0	0	0	0	0	0	0	0	0
1c912b54-e21f-451c-83ee-82509138e514	unknown	0	0	0	0	-1	0	unknown	0	0	unknown	0	0	0	0	0	0	0	0	unknown	0	0
da5c5e1f-c8ab-4592-b877-a616828e0b1e	unknown	unknown	1	unknown	unknown	unknown	1	1	0	-1	-1	unknown	0	-1	unknown	1	1	0	1	unknown	1	1
