file_id	chr1	chr2	chr3	chr4	chr5	chr6	chr7	chr8	chr9	chr10	chr11	chr12	chr13	chr14	chr15	chr16	chr17	chr18	chr19	chr20	chr21	chr22
bf17967a-2c96-48b7-ac95-8bdfd7b6d5cf	0	0	0	0	0	0	0	unknown	0	0	0	0	0	0	0	0	unknown	unknown	unknown	0	0	0
24a2b66f-7253-4878-bca8-1827b435dff5	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
47ea59f4-774a-4d37-8777-fc433a3ff20d	0	0	0	-1	0	1	0	1	0	0	1	0	1	-1	-1	1	1	-1	0	1	0	0
792121f5-de84-41c8-a784-a313cab6eab6	0	0	0	0	0	0	0	0	0	0	0	0	1	-1	0	0	unknown	-1	0	unknown	0	-1
8f96ba31-383a-4457-a85f-9bd680ece6d7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
dc378fa0-3b2b-46aa-afc7-a285352e174b	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5549d854-57ff-4d76-8d32-977106690e73	0	0	0	0	0	0	1	unknown	0	0	0	0	1	0	0	0	0	-1	0	unknown	unknown	unknown
b9861b19-9008-4381-b6fc-1119427b93fd	unknown	0	0	0	unknown	0	0	unknown	0	0	0	0	0	-1	unknown	unknown	unknown	-1	0	unknown	1	0
6e58c563-2bd3-4126-990a-f44e9abaa55b	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	unknown	1	0	0
95017234-5c63-4027-967b-d8071719b490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e0bb69be-e9d2-491d-87fa-dec9cb70c368	0	0	0	unknown	-1	0	1	unknown	0	0	0	0	0	0	-1	unknown	unknown	-1	unknown	1	-1	-1
ed77b3cf-a543-439f-8e11-7c1fb9efb157	0	unknown	unknown	unknown	unknown	unknown	1	unknown	1	unknown	0	1	unknown	unknown	0	0	1	unknown	unknown	1	unknown	0
04c851fd-153b-4707-8f67-0aa6cc82eaa5	unknown	0	unknown	-1	unknown	unknown	0	1	-1	0	-1	0	1	-1	-1	-1	0	-1	1	unknown	-1	-1
2edb136e-dee1-4fa1-9270-f7a7bd1c9aca	unknown	0	1	-1	unknown	unknown	1	unknown	1	0	1	0	1	0	-1	1	unknown	-1	unknown	1	unknown	-1
502324ea-9c49-414a-8248-58b13da65e8c	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
6c7791f2-d43a-46a2-b119-8287a44aea09	unknown	0	0	0	0	0	0	unknown	0	0	0	0	1	unknown	-1	0	unknown	-1	0	unknown	-1	-1
c6b5b416-69f6-4782-b8a4-a399759b652f	0	0	0	unknown	-1	0	1	unknown	0	0	0	0	0	0	-1	unknown	unknown	-1	unknown	1	-1	-1
fe0ce41e-3f45-47e1-bd31-56fde0668b0e	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	-1	0	1	0	0
57924cdb-698e-4bba-955c-551183ea5971	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0
41785c09-4489-40c9-bbee-1c968809a3cf	unknown	0	0	-1	unknown	0	1	0	0	0	0	0	1	0	-1	0	0	-1	unknown	1	-1	0
c9eebf0c-3768-43a1-b5c5-874a0d4843c2	unknown	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0
b9db52ca-bb44-4715-85a7-d31472e48611	unknown	0	1	-1	0	0	0	-1	0	unknown	-1	0	0	-1	-1	-1	-1	-1	unknown	1	-1	-1
6be318a8-5b6a-4387-83e5-e04150bd4f99	unknown	0	0	0	0	0	0	0	0	0	0	0	1	0	-1	0	0	-1	0	1	0	-1
e7db975a-8f64-49fd-a68c-5f6ab3690b1a	0	0	0	0	0	unknown	1	unknown	0	0	0	0	0	0	unknown	unknown	unknown	unknown	0	unknown	0	0
4e73fb48-52dd-4be1-acc2-e42ed80a6a7a	unknown	0	0	0	unknown	0	0	unknown	0	0	0	0	1	0	0	0	0	unknown	1	unknown	0	0
512994a9-2bf7-4fe3-994c-f2a80c57b0f1	unknown	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	unknown	unknown	0	0
b11b6757-d25d-4f06-b9a4-b495bd9c6caf	0	0	0	-1	0	0	0	unknown	0	-1	0	0	1	-1	-1	0	unknown	-1	unknown	1	-1	-1
94a4faf1-30d0-41f0-a9c3-40932c0d157d	-1	0	0	-1	-1	0	unknown	unknown	unknown	-1	0	0	1	0	0	unknown	unknown	-1	0	unknown	-1	0
7ceeade2-41f1-47df-9347-f7b79f2efc00	0	unknown	0	0	0	0	1	unknown	0	0	unknown	0	1	-1	unknown	0	unknown	-1	0	1	0	0
aa2824d6-d9fb-4ce9-83d7-acf21cbbb35d	-1	0	unknown	-1	-1	0	1	0	-1	-1	0	0	0	-1	0	0	unknown	-1	-1	unknown	-1	-1
5fb32663-921c-4e35-a3d2-a7f7ae7c0d9f	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
d350e93b-146a-4c0b-8143-cfcb8bd6c5b6	unknown	0	0	0	unknown	0	1	1	0	-1	1	0	1	0	-1	1	0	-1	0	unknown	0	0
f6997426-b4d8-438a-b6df-00f9b5894cbd	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
86b72e80-9135-4951-b5b3-1e10bccc7412	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0
a6a8865c-75c3-4107-8391-41ac287fd126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0
b32e5b65-53ce-43c4-a19f-0b9aa30c6a09	1	0	0	1	unknown	unknown	0	1	1	-1	0	0	1	1	0	0	-1	unknown	unknown	1	0	0
781a98aa-f273-4997-8bd6-b5819b6590bd	0	0	-1	unknown	unknown	0	0	unknown	-1	-1	unknown	-1	1	-1	-1	-1	unknown	-1	-1	unknown	0	1
1bd24aac-6813-42d2-9f98-232f18e39a75	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
5db545ee-6ccb-4614-a9d5-917e9a5f59d1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f077f256-ff6a-436b-89bf-6035f9d09ac8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unknown	0	0	0	0	0	0
4b2bacde-02fa-4edf-bbff-a1fc8b864bac	unknown	0	0	-1	unknown	1	0	unknown	0	0	-1	-1	1	-1	-1	0	-1	-1	unknown	1	0	0
6e48118d-8114-4539-b349-e37d356f5cb8	0	0	0	0	0	unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8a15a700-3831-4c50-aad0-b2354c90389b	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
d7005e5f-cb41-4fa3-ad14-baab9419a7d2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
721242c3-c8d6-4468-9721-007bf0198717	unknown	1	0	-1	0	-1	1	0	0	-1	0	0	0	-1	-1	0	0	-1	-1	1	0	-1
b5370479-3144-41e3-b82a-f8be992161df	0	0	0	unknown	0	0	unknown	unknown	0	0	0	0	1	-1	0	0	unknown	-1	0	unknown	0	0
8fd05050-1405-4248-96ea-d2c350c5ceb6	0	0	0	-1	-1	0	unknown	unknown	0	-1	0	0	1	0	-1	0	unknown	-1	0	1	unknown	0
187e1335-5dbf-4234-8fc1-5d0494aaf296	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
b06ba18a-887c-4e44-bb1f-3e7e33ec0e3a	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
b9529784-8475-4460-bdd5-7cd72f13d93d	-1	0	1	unknown	0	0	1	1	-1	unknown	0	unknown	1	-1	-1	1	unknown	-1	-1	unknown	0	1
abc5cedc-0d14-4d9c-abca-aa2fbcf8b194	0	0	0	unknown	0	0	0	unknown	0	unknown	0	0	0	-1	-1	0	-1	-1	unknown	0	-1	-1
ef7c0e3b-66ac-43c8-a220-abdffbdd2f24	0	0	0	0	0	-1	1	0	0	0	0	0	0	0	0	0	unknown	unknown	0	0	0	0
fa5e83a0-4d1d-46fe-9f11-fb4a5bc2a87f	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
56b9726a-a4e6-4976-97ec-015505c7b21e	0	unknown	0	unknown	0	0	0	unknown	unknown	0	0	0	0	0	0	0	0	0	0	0	0	0
deefeb05-9e7d-4373-94cc-ddd06dab12fc	0	0	0	0	0	0	0	unknown	0	0	0	unknown	0	0	0	0	0	0	unknown	unknown	0	0
06921a3a-5c30-4fb0-8ed0-347f51af459d	unknown	0	1	0	0	0	1	1	0	1	0	1	1	0	0	0	1	-1	1	0	1	0
141298b3-1533-4e08-8e2c-2bd583ab630e	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
1de5a7b3-400c-42a2-bdc5-b548f0c3d911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56ec9cb6-c34f-413f-b04a-ea2e5e429cd3	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
e4702c44-6404-47e4-8681-9c4fdb578cf7	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
2d8a4267-969c-4a3a-bd89-c3ce0b9a6cf2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8468a033-502f-4085-a7f4-de4c1922b2fa	0	0	0	0	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0
65e7d9df-c3b1-448e-82c9-338f30965c14	0	0	unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19046d4a-ba58-4e49-a393-3dd7256cba58	1	0	1	0	0	unknown	1	0	1	1	unknown	1	1	0	-1	1	-1	-1	1	unknown	1	-1
d44f3d93-1025-437d-a667-7653efa8d60a	unknown	unknown	1	unknown	unknown	0	1	1	0	0	0	0	1	-1	0	0	unknown	-1	0	unknown	unknown	0
1c491437-900d-4a9b-88d0-7668ee41f052	0	0	0	0	0	0	0	0	0	-1	0	0	unknown	0	unknown	0	0	0	0	0	0	0
61f1e33f-6c84-43cb-b7d6-53701e9ace1d	unknown	0	unknown	-1	0	0	0	unknown	0	0	unknown	0	1	-1	-1	1	unknown	-1	1	1	0	-1
da61c732-293d-41aa-821c-caba4b248276	unknown	0	0	0	0	0	0	unknown	0	0	0	unknown	1	-1	0	0	0	-1	0	unknown	unknown	-1
32ba9767-5581-4bfb-a504-07b2df818e10	unknown	1	0	0	-1	-1	unknown	1	0	unknown	-1	0	1	unknown	1	0	-1	unknown	0	1	0	unknown
1322abdc-d1c1-456e-8715-b3050f4615a8	0	1	1	0	1	0	1	1	0	0	0	0	1	0	1	0	0	0	1	1	0	0
d17056a1-8558-4585-92cb-f967d832459e	0	0	0	0	0	0	unknown	unknown	0	0	0	0	0	0	0	0	unknown	unknown	0	unknown	unknown	-1
b7e78979-c177-427d-a627-b5f241f36232	0	0	0	0	0	0	0	unknown	0	0	0	0	0	0	-1	unknown	unknown	-1	0	1	0	0
7adde6fc-7b62-4f26-b327-d225b429823a	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
d5cad692-1850-45cc-8191-77ad568e6fdc	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
45a06d41-9be1-486f-a2a4-c33ce4a6328a	unknown	0	-1	0	-1	0	unknown	1	0	-1	-1	-1	1	0	-1	-1	-1	-1	-1	1	-1	-1
3d70ba05-81f9-4b1a-85b0-ead0fcbd56f3	unknown	-1	0	unknown	0	0	1	unknown	0	unknown	unknown	unknown	1	unknown	-1	0	unknown	-1	0	1	0	-1
fae8df44-cea4-4b8b-9a0a-be7cb1af84c7	0	0	0	0	unknown	0	0	unknown	0	0	0	0	1	0	0	0	unknown	-1	0	unknown	0	0
5b225e8b-014b-4407-bc80-8566b10d9103	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
29373132-a54d-416d-9915-8af204d06645	0	0	0	0	0	0	1	unknown	0	0	0	0	1	0	0	0	unknown	-1	0	unknown	0	1
7d10f16e-737a-4351-ab41-9e9794b92785	unknown	1	unknown	-1	0	0	1	unknown	-1	-1	unknown	0	1	unknown	-1	1	unknown	-1	unknown	unknown	-1	0
a70e9c48-e879-406c-89fe-d951f93416db	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2b5f10a8-0fe7-449a-ac38-468cf32c5704	unknown	0	0	0	0	0	0	0	0	unknown	unknown	0	1	0	0	0	0	-1	0	unknown	0	-1
34692553-cc9e-454e-a003-85618f12e15b	0	1	0	0	1	0	1	unknown	1	0	0	0	1	0	1	1	0	0	0	1	0	0
662a73d1-ef4d-482d-b427-7dfbca525571	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
2e48e315-5cdf-4fee-aa5d-3c7baa4030ad	0	0	0	0	0	unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
af831284-873e-4530-8bd6-bde434a78a1a	unknown	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3c6c8465-a13d-4dbe-bf55-92dd423f9f8f	unknown	-1	-1	-1	unknown	0	0	-1	unknown	0	-1	-1	1	0	-1	0	unknown	-1	0	0	1	-1
417e133e-81b5-4976-a9d4-91bc1f38e3bc	unknown	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	unknown	-1	0	1	-1	0
fd9ac46f-2517-446c-9325-06f8db2ab89c	unknown	0	0	-1	0	0	unknown	unknown	0	0	0	0	1	-1	-1	0	unknown	-1	0	1	0	-1
a2a38aac-ed6f-4547-a791-9b7a1947787d	unknown	0	unknown	-1	unknown	unknown	1	0	0	unknown	unknown	unknown	unknown	-1	-1	0	unknown	-1	0	1	-1	-1
6b6f1710-30a2-4b2f-bc4b-5087b04b8d50	unknown	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	unknown	0	0	unknown	0	-1
63422250-8d43-46cb-98b1-4d221d115fe3	0	0	0	0	0	0	1	unknown	0	0	0	0	0	0	0	0	unknown	-1	0	1	0	0
093debe6-dbc1-4890-8438-b7903bee173d	0	0	0	0	0	0	0	0	0	0	0	0	unknown	0	0	0	0	0	0	0	0	0
7219d9a8-634e-471b-82dd-9316b7b28ff2	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
51879acc-569c-4838-be5a-1740d46e011d	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0ef08b70-4b13-4a13-9b6f-f96cda68bd01	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1f1002d-525b-4b8b-b52f-376bf792d74e	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
afb3c381-bf54-453f-ae30-b0c1fc0e55fc	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
89f88fef-691c-49e9-bade-63a6c137d3b4	0	1	0	0	0	0	unknown	1	0	0	0	0	1	0	0	0	unknown	-1	0	unknown	0	0
01871314-b195-4142-8149-1cff7ea8c3b4	0	0	0	0	0	0	unknown	unknown	0	0	unknown	1	0	0	0	0	0	0	unknown	1	0	0
c7672ae4-5d9d-4f82-b24c-97b306e833a6	0	0	-1	0	0	unknown	1	unknown	unknown	0	0	0	0	0	0	0	0	unknown	unknown	1	-1	0
e8dfe5ce-8db0-4040-8274-57ed7c5f377f	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4e452bb5-9f7c-437e-8a2b-65d8b59bdaf7	unknown	0	0	unknown	unknown	-1	1	unknown	-1	-1	unknown	unknown	1	-1	-1	-1	-1	-1	0	1	-1	-1
